# tau(fm)  ecc_n(cos)  ecc_n(sin) (n=1-6)
    8.50000000e-01  4.64122307e-02  -1.57231642e-02  8.48262467e-02  -1.01861359e-01  2.32686092e-02  -1.40207399e-01  1.97228029e-02  5.60344110e-02  2.28073496e-02  5.26389336e-02  2.88700664e-01  3.02717762e-02  
    8.55000000e-01  4.64259101e-02  -1.57526987e-02  8.46220910e-02  -1.01770673e-01  2.30229314e-02  -1.39859888e-01  1.98436198e-02  5.62014677e-02  2.25732475e-02  5.22951425e-02  2.88003221e-01  3.02780702e-02  
    8.60000000e-01  4.64374168e-02  -1.57796611e-02  8.44176740e-02  -1.01679626e-01  2.27773567e-02  -1.39510677e-01  1.99608599e-02  5.63687036e-02  2.23432797e-02  5.19573404e-02  2.87299889e-01  3.02862793e-02  
    8.65000000e-01  4.64466875e-02  -1.58039423e-02  8.42131099e-02  -1.01588052e-01  2.25319961e-02  -1.39159880e-01  2.00742068e-02  5.65358991e-02  2.21177709e-02  5.16258134e-02  2.86590881e-01  3.02959720e-02  
    8.70000000e-01  4.64536783e-02  -1.58254767e-02  8.40084814e-02  -1.01495805e-01  2.22869670e-02  -1.38807621e-01  2.01833826e-02  5.67027203e-02  2.18970415e-02  5.13007211e-02  2.85876371e-01  3.03067676e-02  
    8.75000000e-01  4.64584102e-02  -1.58442717e-02  8.38038921e-02  -1.01402669e-01  2.20425046e-02  -1.38454069e-01  2.02882566e-02  5.68687447e-02  2.16811326e-02  5.09820463e-02  2.85156700e-01  3.03183269e-02  
    8.80000000e-01  4.64608671e-02  -1.58603899e-02  8.35992838e-02  -1.01308319e-01  2.17987704e-02  -1.38099208e-01  2.03886610e-02  5.70337027e-02  2.14698304e-02  5.06698089e-02  2.84432359e-01  3.03306581e-02  
    8.85000000e-01  4.64609352e-02  -1.58738460e-02  8.33944389e-02  -1.01212372e-01  2.15557393e-02  -1.37742923e-01  2.04843623e-02  5.71975056e-02  2.12629817e-02  5.03645031e-02  2.83703636e-01  3.03441193e-02  
    8.90000000e-01  4.64585929e-02  -1.58846856e-02  8.31891912e-02  -1.01114566e-01  2.13135053e-02  -1.37385248e-01  2.05752183e-02  5.73599542e-02  2.10606347e-02  5.00664831e-02  2.82970595e-01  3.03588937e-02  
    8.95000000e-01  4.64540439e-02  -1.58930053e-02  8.29835831e-02  -1.01014841e-01  2.10724037e-02  -1.37026508e-01  2.06611533e-02  5.75204289e-02  2.08629879e-02  4.97754721e-02  2.82233145e-01  3.03744507e-02  
    9.00000000e-01  4.64473514e-02  -1.58988690e-02  8.27777198e-02  -1.00913090e-01  2.08325063e-02  -1.36666888e-01  2.07421985e-02  5.76785644e-02  2.06700558e-02  4.94912586e-02  2.81491481e-01  3.03902591e-02  
    9.05000000e-01  4.64385030e-02  -1.59023474e-02  8.25716905e-02  -1.00809180e-01  2.05937606e-02  -1.36306475e-01  2.08184076e-02  5.78341783e-02  2.04817432e-02  4.92138102e-02  2.80745994e-01  3.04059010e-02  
    9.10000000e-01  4.64276085e-02  -1.59034960e-02  8.23656960e-02  -1.00703011e-01  2.03562902e-02  -1.35945583e-01  2.08896294e-02  5.79869164e-02  2.02978361e-02  4.89430874e-02  2.79996913e-01  3.04207409e-02  
    9.15000000e-01  4.64146699e-02  -1.59023900e-02  8.21596385e-02  -1.00594338e-01  2.01201857e-02  -1.35584212e-01  2.09558148e-02  5.81365881e-02  2.01181181e-02  4.86792324e-02  2.79244331e-01  3.04348293e-02  
    9.20000000e-01  4.63997586e-02  -1.58991477e-02  8.19535810e-02  -1.00483036e-01  1.98857839e-02  -1.35222605e-01  2.10169488e-02  5.82827695e-02  1.99425066e-02  4.84222972e-02  2.78488440e-01  3.04479699e-02  
    9.25000000e-01  4.63830143e-02  -1.58938837e-02  8.17477654e-02  -1.00369101e-01  1.96534633e-02  -1.34861243e-01  2.10730282e-02  5.84249556e-02  1.97709549e-02  4.81721090e-02  2.77729463e-01  3.04596755e-02  
